G17 ,   7298600.725,  -14132513.180,   21668696.667, 22489896.62
-----------------------------------------------------------------------------------
G01 ,  18363810.669,    7819048.299,   17479007.440, 20636296.76
G03 ,  17738267.659,   -4538123.893,   19154378.485, 20437879.33
G08 ,  24447148.455,    5456705.223,   -9105611.633, 25246967.29
G11 ,  23520493.338,    6331354.396,    9709165.359, 21002447.66
G14 ,   2848490.812,   15425160.958,   21779633.529, 23012882.07
G17 ,   7298602.405,  -14132512.870,   21668696.293, 22489896.62
-----------------------------------------------------------------------------------
G01 ,  18364844.623,    7821041.743,   17477082.488, 20636204.62
G03 ,  17737198.474,   -4535921.562,   19155894.601, 20437371.25
G08 ,  24446003.026,    5456954.246,   -9108506.492, 25247333.3
G11 ,  23521372.796,    6332433.481,    9706445.119, 21002577.82
G14 ,   2845809.702,   15425024.328,   21780069.612, 23012921.19
G17 ,   7301246.600,  -14132365.063,   21667878.146, 22489196.75
-----------------------------------------------------------------------------------
G01 ,  18364844.834,    7821043.262,   17477081.610, 20636204.62
G03 ,  17737198.137,   -4535919.969,   19155895.292, 20437371.25
G08 ,  24446002.322,    5456955.172,   -9108507.811, 25247333.3
G11 ,  23521372.987,    6332434.755,    9706443.879, 21002577.82
G14 ,   2845807.967,   15425024.361,   21780069.810, 23012921.19
G17 ,   7301248.275,  -14132364.753,   21667877.773, 22489196.75
-----------------------------------------------------------------------------------
G01 ,  18365878.784,    7823036.434,   17475156.282, 20636112.48
G03 ,  17736128.987,   -4533717.405,   19157411.000, 20436863.26
G11 ,  23522252.208,    6333513.609,    9703723.421, 21002708.08
G14 ,   2843126.789,   15424887.886,   21780505.445, 23012959.42
G17 ,   7303892.386,  -14132217.116,   21667059.181, 22488497.32
G18 ,  19030366.196,   15034454.652,   10442146.953, 21876748.1
-----------------------------------------------------------------------------------
G01 ,  18365878.995,    7823037.949,   17475155.407, 20636112.48
G03 ,  17736128.651,   -4533715.815,   19157411.689, 20436863.26
G11 ,  23522252.398,    6333514.879,    9703722.184, 21002708.08
G14 ,   2843125.059,   15424887.918,   21780505.643, 23012959.42
G17 ,   7303894.057,  -14132216.807,   21667058.809, 22488497.32
G18 ,  19030365.952,   15034455.877,   10442145.699, 21876748.1
-----------------------------------------------------------------------------------
G01 ,  18366912.943,    7825030.849,   17473229.703, 20636020.71
G03 ,  17735059.535,   -4531513.018,   19158926.988, 20436355.27
G11 ,  23523131.382,    6334593.502,    9701001.509, 21002838.52
G14 ,   2840443.813,   15424751.599,   21780940.829, 23012998.79
G17 ,   7306538.083,  -14132069.341,   21666239.771, 22487796.37
G18 ,  19030925.119,   15035764.110,   10439386.410, 21876946.8
-----------------------------------------------------------------------------------
